link,title,description,category,pub_date,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15
https://vnexpress.net/bay-cau-noi-thay-the-con-dung-khoc-nua-4137620.html,Bảy câu nói thay thế 'con đừng khóc nữa',"Khi thấy trẻ khóc mè nheo, phụ huynh thường nói ""Đừng khóc nữa"", ""Con hãy nín đi"". Nhưng cách này thường không hiệu quả và trẻ sẽ càng khóc dữ hơn.",Giáo dục,"Thứ tư, 29/7/2020, 04:00 (GMT+7)",câu nói,thay thế,đừng khóc,cách dạy con,,,,,,,,,,,,
https://vnexpress.net/lam-gi-khi-tre-noi-hon-4140669.html,Làm gì khi trẻ nói hỗn?,"Các chuyên gia Singapore khuyên bố mẹ nên kiềm chế, không đánh, tát trẻ và đặt câu hỏi ""Liệu con có thực sự hiểu những từ vừa nói ra?"".",Giáo dục,"Thứ ba, 4/8/2020, 14:14 (GMT+7)",làm gì khi trẻ chửi bậy và nói hỗn,cách dạy con,phương pháp nuôi dạy con,,,,,,,,,,,,,
https://vnexpress.net/hang-nghin-giang-vien-ve-tinh-kiem-tra-thi-tot-nghiep-4143307.html,Hàng nghìn giảng viên về tỉnh kiểm tra thi tốt nghiệp,"Giảng viên được cấp khẩu trang, nước sát khuẩn, tiêm vaccine phòng bạch hầu, di chuyển về các tỉnh để kiểm tra các khâu tổ chức thi tốt nghiệp THPT.",Giáo dục,"Thứ bảy, 8/8/2020, 12:29 (GMT+7)",thanh tra thi,chống gian lận thi cử,thi tốt nghiệp thpt,,,,,,,,,,,,,
https://vnexpress.net/hon-120-thi-sinh-co-the-hoan-thi-tot-nghiep-dot-mot-4143413.html,Hơn 120 thí sinh có thể hoãn thi tốt nghiệp đợt một,"Do nằm trong diện F2, hoặc từ tâm dịch Đà Nẵng trở về, 73 thí sinh ở Hà Nội, 55 em ở Quảng Trị được xem xét hoãn thi tốt nghiệp THPT đợt một.",Giáo dục,"Thứ bảy, 8/8/2020, 14:09 (GMT+7)",71 học sinh hà nội,thi tốt nghiệp đợt 2,thi tốt nghiệp thpt,,,,,,,,,,,,,
https://vnexpress.net/nhung-vat-dung-duoc-mang-vao-phong-thi-tot-nghiep-4143407.html,Những vật dụng được mang vào phòng thi tốt nghiệp,"Ngoài bút, compa, thước kẻ, Atlat, máy tính không có thẻ nhớ và soạn văn bản, thí sinh được mang thiết bị ghi âm, ghi hình không thể nhận thông tin.",Giáo dục,"Thứ bảy, 8/8/2020, 14:43 (GMT+7)",thí sinh,mang gì vào phòng thi,thi tốt nghiệp thpt 2020,tư vấn tuyển sinh,,,,,,,,,,,,
https://vnexpress.net/danh-gia-huawei-p40-pro-smartphone-chup-anh-tot-nhat-4096655.html,,,Số hóa,,huawei p40 pro,huawei,p40 pro,,,,,,,,,,,,,
https://vnexpress.net/danh-gia-tv-8k-samsung-q950ts-4105051.html,,,Số hóa,,đánh giá samsung qled 8k q950ts,samsung qled 9k 2020.,,,,,,,,,,,,,,
https://vnexpress.net/phan-bo-thoi-gian-the-nao-de-lam-tot-mon-van-4143263.html,Phân bố thời gian thế nào để làm tốt môn Văn,"Để tránh việc không hoàn thành bài thi Văn trong 120 phút, kỳ thi THPT diễn ra sáng mai (9/8), thí sinh nên chia, phân bố các mốc thời gian hợp lý.",Giáo dục,"Thứ bảy, 8/8/2020, 08:55 (GMT+7)",đề văn,tốt nghiệp thpt,kỹ năng làm bài,,,,,,,,,,,,,
https://vnexpress.net/sony-wf-1000xm3-tai-nghe-true-wireless-chong-on-tot-nhat-3955859.html,Sony WF-1000XM3 - tai nghe true wireless chống ồn tốt nhất,"Ngoài khả năng chống ồn, tai nghe mới của Sony còn được cải thiện về thiết kế, khả năng kết nối và pin.",Số hóa,"Thứ năm, 25/7/2019, 14:50 (GMT+7)",sony wf-1000xm3,tai nghe true wireless,,,,,,,,,,,,,,
https://vnexpress.net/hon-350-hoc-sinh-quang-ngai-phai-dung-thi-4143479.html,Hơn 350 học sinh Quảng Ngãi phải dừng thi,"Sở Giáo dục và Đào tạo Quảng Ngãi quyết định dừng thi ở điểm trường THPT Sơn Mỹ với 352 học sinh, vì liên quan đến ""bệnh nhân 786"".",Giáo dục,"Thứ bảy, 8/8/2020, 16:53 (GMT+7)",thpt tại quảng ngãi,dừng thi thpt sơn mỹ,dừng thi do tiếp xúc với bệnh nhân covid - 19,,,,,,,,,,,,,
https://vnexpress.net/thay-co-day-tu-5h-sang-tiep-suc-cho-si-tu-4143618.html,Thầy cô dậy từ 5h sáng tiếp sức cho sĩ tử,"Sáng 9/8, thầy cô trường THPT Trí Đức dậy sớm, đến từng phòng ký túc đánh thức gần 250 học sinh dậy ăn sáng rồi đưa các em đến điểm thi.",Giáo dục,"Chủ nhật, 9/8/2020, 08:39 (GMT+7)",thi tốt nghiệp thpt,trường thpt trí đức,học sinh lớp 12,thầy cô động viên,,,,,,,,,,,,
https://vnexpress.net/samsung-galaxy-fit-vong-deo-suc-khoe-pin-lau-man-hinh-dep-3944588.html,,,Số hóa,,samsung galaxy fit,fit e,samsung,,,,,,,,,,,,,
https://vnexpress.net/kia-stinger-khi-nguoi-han-thach-dau-xe-sang-duc-3648306-p2.html,Kia Stinger,,Xe,"Thứ sáu, 29/9/2017, 10:41 (GMT+7)",kia stinger,kia,stinger,sedan,xe hàn,đối thủ bmw serie 3,,,,,,,,,,
https://vnexpress.net/tp-hcm-truoc-ky-thi-tot-nghiep-thpt-4142912.html,TP HCM trước kỳ thi tốt nghiệp THPT,"115 điểm thi hoàn tất việc bố trí nhân sự, chuẩn bị đủ khẩu trang, máy đo thân nhiệt, phòng thi dự phòng, phòng chờ, lắp đặt camera ở những nơi quan trọng.",Giáo dục,"Thứ sáu, 7/8/2020, 20:22 (GMT+7)",kỳ thi tốt nghiệp thpt,chuẩn bị thi tốt nghiệp,điểm thi tốt nghiệp,,,,,,,,,,,,,
https://vnexpress.net/ba-viec-anh-huong-tich-cuc-den-tuong-lai-cua-tre-4132838.html,Ba việc ảnh hưởng tích cực đến tương lai của trẻ,"Bất kể trí tuệ của mỗi đứa trẻ khác biệt thế nào, nếu cha mẹ làm được ba việc sau sẽ ảnh hưởng tích cực đến tương lai của con mình.",Giáo dục,"Thứ hai, 20/7/2020, 04:00 (GMT+7)",ảnh hưởng,tương lai trẻ,nuôi dạy con,inh nghiệm nuôi dạy con,,,,,,,,,,,,
https://vnexpress.net/danh-gia-samsung-galaxy-a71-4053153.html,Đánh giá Samsung Galaxy A71,"Samsung Galaxy A71 có màn hình 6,7 inch, pin 4.500 mAh đi kèm camera độ phân giải 64 megapixel.",Số hóa,"Thứ ba, 11/2/2020, 08:00 (GMT+7)",đánh giá samsung galaxy a71,galaxy a71,samsung galaxy a71,,,,,,,,,,,,,
https://vnexpress.net/bo-tri-them-diem-thi-du-phong-de-chong-dich-4142117.html,Bố trí thêm điểm thi dự phòng để chống dịch,"Nhiều tỉnh đã bố trí thêm hàng chục điểm thi và phòng thi dự phòng để chuyển những thí sinh có biểu hiện sốt, ho sang thi riêng.",Giáo dục,"Thứ năm, 6/8/2020, 11:24 (GMT+7)",chống dịch,dự phòng,phòng dịch,covid-19,thanh hóa,nghệ an,hà tĩnh,quảng trị,thừa thiên - huế,,,,,,,
https://vnexpress.net/bo-gd-amp-dt-quy-uoc-chi-chap-nhan-khau-trang-y-te-trong-phong-thi-4143117.html,Bộ GD&ĐT quy ước chỉ chấp nhận khẩu trang y tế trong phòng thi,"Do thiết bị gian lận thi cử năm nay tinh vi, khó phát hiện hơn, Bộ Giáo dục và Đào tạo khuyến cáo sử dụng khẩu trang y tế nhằm dễ phát hiện.",Giáo dục,"Thứ bảy, 8/8/2020, 08:00 (GMT+7)",thi tốt nghiệp thpt,gian lận thi cử,covid-19,,,,,,,,,,,,,
https://vnexpress.net/dai-hoc-doi-cach-xet-tuyen-danh-cho-cho-thi-sinh-vung-dich-4142488.html,"Đại học đổi cách xét tuyển, dành chỗ cho thí sinh vùng dịch","Đại học Đà Nẵng đề xuất tăng chỉ tiêu xét tuyển bằng học bạ, nhiều trường khác dành 300-1.500 chỉ tiêu cho thí sinh phải thi tốt nghiệp THPT đợt 2.",Giáo dục,"Thứ sáu, 7/8/2020, 04:00 (GMT+7)",đại học đổi cách xét tuyển,thí sinh thi đợt 2,thi tốt nghiệp thpt 2020,đại học đà nẵng,,,,,,,,,,,,
https://vnexpress.net/thi-lich-su-tot-can-lam-gi-4141378.html,"Thi Lịch Sử tốt, cần làm gì?","Đề Lịch sử thi theo hình thức trắc nghiệm, nội dung đánh giá năng lực và phân hoá thí sinh nên muốn làm bài tốt, kỹ năng quan trọng nhất là đọc hiểu.",Giáo dục,"Thứ tư, 5/8/2020, 09:48 (GMT+7)",bài thi sử,tổ hợp khoa học xã hội,cách làm bài điểm cao,,,,,,,,,,,,,
https://vnexpress.net/bon-nguoi-trong-mot-gia-dinh-o-quang-ngai-nhiem-ncov-4143364.html,Bốn người trong một gia đình ở Quảng Ngãi nhiễm nCoV,"""Bệnh nhân 786"" có bố, mẹ và em trai đều mắc Covid-19 liên quan đến Bệnh viện Đà Nẵng, đã uống cà phê và gặp nhiều người.",Thời sự,"Thứ bảy, 8/8/2020, 12:18 (GMT+7)",bệnh nhân 787,quảng ngãi,bốn người nhiễm covid-19,,,,,,,,,,,,,
https://vnexpress.net/truong-o-sai-gon-khu-khuan-truoc-ky-thi-tot-nghiep-4139824.html,Trường ở Sài Gòn khử khuẩn trước kỳ thi tốt nghiệp,"Trước kỳ thi tốt nghiệp THPT, trường THPT Nguyễn Du tổ chức khử khuẩn bàn ghế, sân trường, trang bị máy đo thân nhiệt... phòng Covid-19.",Giáo dục,"Thứ năm, 6/8/2020, 06:22 (GMT+7)",covid-19,phòng chống dịch bệnh,thi,thi tốt nghiệp thpt 2020,phun thuốc,covid-19,,,,,,,,,,
https://vnexpress.net/nova-5t-smartphone-tam-trung-tot-ngang-hang-cao-cap-3996910.html,Nova 5T - smartphone tầm trung tốt ngang hàng cao cấp,"Huawei Nova 5T dùng chip Kirin 980 tương tự smartphone cao cấp P30 Pro, cụm 4 camera AI, trong khi giá chỉ 9 triệu đồng.",Số hóa,"Thứ ba, 15/10/2019, 07:48 (GMT+7)",huawei nova 5t,huawei,,,,,,,,,,,,,,
https://vnexpress.net/5-luu-y-de-dat-diem-cao-bai-thi-dia-ly-4141387.html,5 lưu ý để đạt điểm cao bài thi Địa lý,"Thí sinh cần chú ý kỹ năng sử dụng Atlat Địa lý Việt Nam, nhận xét và phân tích biểu đồ, bảng số liệu để làm tốt bài thi Địa lý, kỳ thi tốt nghiệp THPT sắp tới.",Giáo dục,"Thứ năm, 6/8/2020, 02:00 (GMT+7)",thi tốt nghiệp thpt,kỹ năng làm bài thi,môn địa lý,,,,,,,,,,,,,
https://vnexpress.net/nam-sai-lam-khi-nuoi-day-con-4109403.html,Năm sai lầm khi nuôi dạy con,"Nếu yêu cầu con nhường đồ chơi, bênh vực một bé khi xảy ra tranh chấp, bạn có thể khiến các con trong gia đình cãi vã, bất hòa với nhau.",Giáo dục,"Thứ tư, 3/6/2020, 04:00 (GMT+7)",sai lầm,nuôi dạy con,giáo dục con,phương pháp dạy con,cách dạy con,,,,,,,,,,,
https://vnexpress.net/xiaomi-mi-band-4-vong-deo-tay-nhieu-tinh-nang-gia-tot-3965308.html,"Xiaomi Mi Band 4 - vòng đeo tay nhiều tính năng, giá tốt","Sản phẩm có giá 800 nghìn đồng, thiết kế nhỏ gọn, màn hình màu, pin lâu, nhưng đếm bước chân và đo nhịp tim chưa thực sự chính xác.",Số hóa,"Thứ bảy, 10/8/2019, 00:00 (GMT+7)",xiaomi mi band 4,xiaomi,,,,,,,,,,,,,,
https://vnexpress.net/tp-hcm-cong-bo-diem-chuan-lop-10-cong-lap-4144314.html,TP HCM công bố điểm chuẩn lớp 10 công lập,"Trường THPT Nguyễn Thượng Hiền tiếp tục có điểm chuẩn cao nhất - 41 điểm ở nguyện vọng một, tăng 3,5 điểm so với năm ngoái, theo công bố chiều 10/8.",Giáo dục,"Thứ hai, 10/8/2020, 16:02 (GMT+7)",điểm chuẩn lớp 10,lớp 10 công lập,trúng tuyển,,,,,,,,,,,,,
https://vnexpress.net/cach-doc-sach-cho-be-duoi-2-tuoi-4019763.html,Cách đọc sách cho bé dưới 2 tuổi,"Từ lúc biết bò, trẻ sẽ hiếu động, ít chịu ngồi yên. Nhưng nếu bạn biết cách, việc đọc sách cho con ở tuổi này mang lại nhiều lợi ích.",Giáo dục,"Chủ nhật, 1/12/2019, 09:00 (GMT+7)",đọc sách,bé dưới 2 tuổi,cách dạy con,giúp con mê sách,,,,,,,,,,,,
https://vnexpress.net/thi-sinh-luu-y-gi-khi-thi-tot-nghiep-thpt-4140365.html,Thí sinh lưu ý gì khi thi tốt nghiệp THPT?,"Đến muộn 15 phút, thí sinh không được dự thi. Nếu thấy sai sót về đề thi, các em phải báo cho cán bộ coi thi trong 5 phút kể từ khi phát đề.",Giáo dục,"Thứ hai, 3/8/2020, 10:16 (GMT+7)",thi tốt nghiệp thpt,thí sinh lưu ý,quy chế thi tốt nghiệp thpt,trách nhiệm của thí sinh,,,,,,,,,,,,
https://vnexpress.net/cac-dia-phuong-chuan-bi-cho-ky-thi-tot-nghiep-thpt-4139478.html,Các địa phương chuẩn bị cho kỳ thi tốt nghiệp THPT,"Hà Nội, TP HCM, Hải Phòng đã chuẩn bị đầy đủ cơ sở vật chất, nguồn lực đảm bảo kỳ thi tốt nghiệp THPT diễn ra an toàn trong bối cảnh Covid-19.",Giáo dục,"Thứ bảy, 1/8/2020, 02:00 (GMT+7)",thi tốt nghiệp thpt,covid-19,giãn cách học sinh,tường thuật,,,,,,,,,,,,
https://vnexpress.net/giai-de-toan-chuyen-vao-lop-10-o-da-nang-4133442.html,Giải đề Toán chuyên vào lớp 10 ở Đà Nẵng,"Hai học sinh Nguyễn Đức Toàn, Nguyễn Văn Thanh Sơn cùng giải đề thi chuyên Toán vào lớp 10 trường THPT Lê Quý Đôn, ngày 20/7.",Giáo dục,"Thứ hai, 20/7/2020, 22:48 (GMT+7)",lời giải,đề thi toán,trường chuyên lê quý đôn,,,,,,,,,,,,,
https://vnexpress.net/diem-thi-lop-10-o-sai-gon-nhinh-hon-nam-ngoai-4135555.html,Điểm thi lớp 10 ở Sài Gòn 'nhỉnh' hơn năm ngoái,"Mặt bằng chung điểm Toán kỳ thi lớp 10 năm nay tại TP HCM cao hơn các năm, điểm Văn và tiếng Anh tương đương, nên điểm chuẩn được dự báo tăng nhẹ.",Giáo dục,"Thứ bảy, 25/7/2020, 04:00 (GMT+7)",điểm chuẩn,điểm thi lớp 10,điểm toán,,,,,,,,,,,,,
https://vnexpress.net/1-74-trieu-hoc-sinh-tp-hcm-khai-giang-ngay-5-9-4141869.html,"1,74 triệu học sinh TP HCM khai giảng ngày 5/9","Hơn 1,74 triệu học sinh mầm non, tiểu học đến THPT ở TP HCM khai giảng ngày 5/9, và bắt đầu học kỳ một từ 7/9.",Giáo dục,"Thứ tư, 5/8/2020, 16:47 (GMT+7)",khai giảng năm 2020-2021,lịch học năm mới,học sinh sài gòn,,,,,,,,,,,,,
https://vnexpress.net/thoi-quen-doc-sach-cua-hoc-sinh-australia-4101786.html,Thói quen đọc sách của học sinh Australia,"Ở bậc tiểu học, từ lớp dự bị đến lớp 6, mỗi ngày học sinh Australia đều có 30 phút đọc sách ở trường và khoảng 20 phút đọc sách ở nhà với bố mẹ.",Giáo dục,"Thứ ba, 19/5/2020, 12:19 (GMT+7)",thói quen,đọc sách,học sinh australia,,,,,,,,,,,,,
https://vnexpress.net/6-ca-nhiem-ncov-cung-co-mat-tai-dam-tang-4141371.html,6 ca nhiễm nCoV cùng có mặt tại đám tang,Trong các ca mắc Covid-19 được công bố chiều 4/8 có 4 người ở thôn Lệ Nam Sơn từng dự đám tang với 2 ca bệnh trước đó.,Thời sự,"Thứ tư, 5/8/2020, 01:16 (GMT+7)",đà nẵng,ncov,covid-19,bệnh nhân,ca bệnh mới,,,,,,,,,,,
https://vnexpress.net/ba-nguoi-trong-mot-gia-dinh-nhiem-ncov-4140951.html,Ba người trong một gia đình nhiễm nCoV,"Sau khi con gái dương tính với nCoV, mẹ và anh trai cũng nhiễm Covid-19.",Thời sự,"Thứ ba, 4/8/2020, 10:40 (GMT+7)",covid-19,bệnh nhân,lịch trình,quảng nam,điện bàn,tiên phước,,,,,,,,,,
https://vnexpress.net/phong-toa-ngo-co-4-thanh-vien-gia-dinh-nhiem-ncov-4143202.html,Phong toả ngõ có 4 thành viên gia đình nhiễm nCoV,"Chiều 7/8, cơ quan chức năng phong toả, lập chốt kiểm dịch tại ngõ 113 Trần Xuân Lê, quận Thanh Khê do có gia đình 4 người nhiễm nCoV.",Thời sự,"Thứ bảy, 8/8/2020, 02:00 (GMT+7)",đà nẵng,ncov,covid-19,phong toả,cách ly,,,,,,,,,,,
https://vnexpress.net/10-ngay-dua-vao-truong-chuyen-cua-hoc-sinh-sai-gon-4133210.html,10 ngày 'đua' vào trường chuyên của học sinh Sài Gòn,"Lưu Phạm Khánh Hoàng, ngụ quận 3, làm 17 bài thi với mục tiêu vào một trong các trường Phổ thông Năng khiếu, THPT chuyên Trần Đại Nghĩa, Trung học Thực hành.",Giáo dục,"Thứ ba, 21/7/2020, 00:00 (GMT+7)",trường chuyên,thpt chuyên lê hồng phong,trường phổ thông năng khiếu,,,,,,,,,,,,,
https://vnexpress.net/lich-dang-ky-tuyen-sinh-dau-cap-tai-ha-noi-4139666.html,Lịch đăng ký tuyển sinh đầu cấp tại Hà Nội,"Từ ngày 1/8, phụ huynh có con vào lớp 1 đăng ký trực tuyến vào trường tiểu học công lập, bậc mầm non từ 4/8, THCS 7/8 và THPT 3/8.",Giáo dục,"Thứ bảy, 1/8/2020, 10:58 (GMT+7)",lịch đăng ký tuyển sinh đầu cấp,tuyển sinh lớp 1,tuyển sinh lớp 6,hà nội,,,,,,,,,,,,
https://vnexpress.net/them-hai-nguoi-quang-ngai-mot-ha-noi-nhiem-ncov-4143230.html,"Thêm hai người Quảng Ngãi, một Hà Nội nhiễm nCoV","Bộ Y tế sáng 8/8 ghi nhận 5 ca nhiễm nCoV, trong đó hai người Quảng Ngãi, một Hà Nội liên quan Đà Nẵng và hai ca nhập cảnh cách ly ngay tại Khánh Hòa.",Sức khỏe,"Thứ bảy, 8/8/2020, 06:22 (GMT+7)",covid-19,dương tính ncov,ca nhiễm mới,covid-19,,,,,,,,,,,,
https://vnexpress.net/nhung-nham-lan-khi-lam-bai-thi-mon-lich-su-3941576.html,Những nhầm lẫn khi làm bài thi môn Lịch sử,"Những câu hỏi dài, đáp án gần giống nhau, các em cần đọc đi đọc lại thật chậm, kỹ để tránh bị ""lừa"" và vội vàng lựa chọn đáp án.",Giáo dục,"Thứ sáu, 21/6/2019, 15:15 (GMT+7)",giáo viên,trường chuyên,tư vấn,đề thi thpt quốc gia,,,,,,,,,,,,
https://vnexpress.net/thi-sinh-vung-dich-bat-an-truoc-ngay-thi-tot-nghiep-4139782.html,Thí sinh vùng dịch bất an trước ngày thi tốt nghiệp,"Nhiều thí sinh ở Đà Nẵng, Quảng Nam đang như ""ngồi trên đống lửa"" khi ngày thi tốt nghiệp THPT cận kề mà số ca nhiễm Covid-19 tăng nhanh chóng.",Giáo dục,"Thứ bảy, 1/8/2020, 18:02 (GMT+7)",thí sinh,vùng dịch,đà nẵng,quảng nam,covid-19.,,,,,,,,,,,
https://vnexpress.net/loi-giai-mon-toan-vao-lop-10-chuyen-tin-o-ha-noi-4132564.html,Lời giải môn Toán vào lớp 10 chuyên Tin ở Hà Nội,"Đề Toán vào lớp 10 chuyên Tin chiều 18/7 có ba câu mang tính phân loại học sinh là 3b, 4c và 5, trong đó câu 5 là khó nhất.",Giáo dục,"Thứ bảy, 18/7/2020, 21:46 (GMT+7)",lời giải môn toán,lớp 10 chuyên tin,thi vào lớp 10,trường thpt chuyên,,,,,,,,,,,,
https://vnexpress.net/sua-thoi-quen-tre-hay-phan-nan-4097846.html,Sửa thói quen trẻ hay phàn nàn,"Trẻ than vãn vì muốn chia sẻ cảm xúc với người lớn nên thay vì nhắc con “Đừng kêu ca nữa"", bạn hãy bày tỏ sự đồng cảm.",Giáo dục,"Thứ ba, 12/5/2020, 04:00 (GMT+7)",thói quen phàn nàn,giúp trẻ sửa thói quen xấu,cách dạy con,,,,,,,,,,,,,
https://vnexpress.net/day-con-ngung-do-loi-4102037.html,Dạy con ngừng đổ lỗi,"Hai con gái có thói quen đổ lỗi cho người khác, Vicki Glembocki, sống tại Mỹ, đã tham vấn chuyên gia, tìm ra năm phương pháp giúp con sửa đổi.",Giáo dục,"Thứ tư, 20/5/2020, 07:00 (GMT+7)",cách dạy con,ngừng đổ lỗi,sửa thói quen xấu,,,,,,,,,,,,,
https://vnexpress.net/lam-the-nao-de-tre-nghe-loi-bo-me-4102845.html,Làm thế nào để trẻ nghe lời bố mẹ?,"Trường hợp trẻ không nghe lời, bạn hãy để con tự quyết định, mắc sai lầm và học cách sửa đổi hoặc đặt câu hỏi định hướng.",Giáo dục,"Thứ năm, 21/5/2020, 10:54 (GMT+7)",làm thế nào,trẻ nghe lời,bố mẹ,cách dạy con,kinh nghiệm dạy con,,,,,,,,,,,
https://vnexpress.net/day-cac-con-hoa-thuan-4107520.html,Dạy các con hòa thuận,"Là cây bút tự do sống tại thành phố New York, Catherine Pearson chia sẻ trên Huffpost bốn phương pháp giúp các con hòa đồng.",Giáo dục,"Thứ bảy, 30/5/2020, 04:00 (GMT+7)",dạy con,hòa thuận,anh chị em ruột,gia đình hạnh phúc,cách dạy con,,,,,,,,,,,
https://vnexpress.net/lich-thi-tot-nghiep-thpt-va-tuyen-sinh-dai-hoc-4117534.html,Lịch thi tốt nghiệp THPT và tuyển sinh đại học,"Thí sinh thi tốt nghiệp THPT ngày 9-10/8, biết điểm thi ngày 27/8 và biết mình trúng hay trượt đại học trước ngày 27/9.",Giáo dục,"Thứ năm, 18/6/2020, 13:40 (GMT+7)",thi tốt nghiệp thpt 2020,đăng ký dự thi,mốc thi tốt nghiệp thpt,,,,,,,,,,,,,
